codigo_de_batea,ano,ciclo,n_batea,fecha_rebose,inicio_de_carga,fin_de_carga,tms,horas_de_lixiviacion,cut_pct,cusac_pct,pctc,fet_pct,indice_solubilidad,pctrec_cusac,p80_mm,pcthumedad_inicial,tiempo_de_lixiviacion_h,ratio_de_curado_kg_tn,pctoxi_2,pctoxi_3,pctoxi_3m,pctoxi_4,pctoxi_4m,load__tms_x_turno__mean,load__tms_x_turno__p10,load__tms_x_turno__p90,load__tms_x_turno__std,load__tms_x_turno__n,load__dosificacion_acido_x_dia_kg_tms__mean,load__dosificacion_acido_x_dia_kg_tms__p10,load__dosificacion_acido_x_dia_kg_tms__p90,load__dosificacion_acido_x_dia_kg_tms__std,load__dosificacion_acido_x_dia_kg_tms__n,load__flujo_sx_hg__mean,load__flujo_sx_hg__p10,load__flujo_sx_hg__p90,load__flujo_sx_hg__std,load__flujo_sx_hg__n,load__flujo_sx_lg__mean,load__flujo_sx_lg__p10,load__flujo_sx_lg__p90,load__flujo_sx_lg__std,load__flujo_sx_lg__n,load__flujo_lix_hg__mean,load__flujo_lix_hg__p10,load__flujo_lix_hg__p90,load__flujo_lix_hg__std,load__flujo_lix_hg__n,load__flujo_lix_lg__mean,load__flujo_lix_lg__p10,load__flujo_lix_lg__p90,load__flujo_lix_lg__std,load__flujo_lix_lg__n,load__ph_pls_hg__mean,load__ph_pls_hg__p10,load__ph_pls_hg__p90,load__ph_pls_hg__std,load__ph_pls_hg__n,load__ph_pls_lg__mean,load__ph_pls_lg__p10,load__ph_pls_lg__p90,load__ph_pls_lg__std,load__ph_pls_lg__n,load__n_rows,leach__tms_x_turno__mean,leach__tms_x_turno__p10,leach__tms_x_turno__p90,leach__tms_x_turno__std,leach__tms_x_turno__n,leach__dosificacion_acido_x_dia_kg_tms__mean,leach__dosificacion_acido_x_dia_kg_tms__p10,leach__dosificacion_acido_x_dia_kg_tms__p90,leach__dosificacion_acido_x_dia_kg_tms__std,leach__dosificacion_acido_x_dia_kg_tms__n,leach__flujo_sx_hg__mean,leach__flujo_sx_hg__p10,leach__flujo_sx_hg__p90,leach__flujo_sx_hg__std,leach__flujo_sx_hg__n,leach__flujo_sx_lg__mean,leach__flujo_sx_lg__p10,leach__flujo_sx_lg__p90,leach__flujo_sx_lg__std,leach__flujo_sx_lg__n,leach__flujo_lix_hg__mean,leach__flujo_lix_hg__p10,leach__flujo_lix_hg__p90,leach__flujo_lix_hg__std,leach__flujo_lix_hg__n,leach__flujo_lix_lg__mean,leach__flujo_lix_lg__p10,leach__flujo_lix_lg__p90,leach__flujo_lix_lg__std,leach__flujo_lix_lg__n,leach__ph_pls_hg__mean,leach__ph_pls_hg__p10,leach__ph_pls_hg__p90,leach__ph_pls_hg__std,leach__ph_pls_hg__n,leach__ph_pls_lg__mean,leach__ph_pls_lg__p10,leach__ph_pls_lg__p90,leach__ph_pls_lg__std,leach__ph_pls_lg__n,leach__n_rows
26-C1-B07-Ene,2026,1,Batea 07,2026-01-06 22:10:00,2026-01-06 09:08:00.000,2026-01-06 18:34:00.000,15129.603197442046,127.0,0.7238864800945999,0.5447289756875249,0.49127984006009,13.895348837209303,75.25060774948274,60.83942710017709,9.211087002552583,1.5512545715639878,127.0,22.660482140087353,20.0,55.0,0.0,15.0,10.0,19290.29151219967,19190.009260285013,19390.573764114328,177.27565090377996,2,35.78224826532395,35.78224826532395,35.78224826532395,,1,873.73095703125,871.42451171875,876.03740234375,4.077257802261689,2,870.0020345052084,869.9571126302084,870.0469563802084,0.0794114060902861,2,1220.5633544921875,1218.3003011067708,1222.8264078776042,4.000550987538139,2,891.0266927083333,876.0332682291667,906.0201171875,26.504880306067797,2,1.3450000286102295,1.3410000324249267,1.3490000247955323,0.0070710610683697135,2,1.4050000309944153,1.3770000100135804,1.4330000519752502,0.049497511772285015,2,2,19290.29151219967,19190.009260285013,19390.573764114328,177.27565090377996,2,35.78224826532395,35.78224826532395,35.78224826532395,,1,873.73095703125,871.42451171875,876.03740234375,4.077257802261689,2,870.0020345052084,869.9571126302084,870.0469563802084,0.0794114060902861,2,1220.5633544921875,1218.3003011067708,1222.8264078776042,4.000550987538139,2,891.0266927083333,876.0332682291667,906.0201171875,26.504880306067797,2,1.3450000286102295,1.3410000324249267,1.3490000247955323,0.0070710610683697135,2,1.4050000309944153,1.3770000100135804,1.4330000519752502,0.049497511772285015,2,2
26-C1-B08-Ene,2026,1,Batea 08,2026-01-07 08:48:00,2026-01-06 18:34:00.000,2026-01-07 04:00:00.000,15039.382717614344,128.2,0.6944713478611784,0.5588596138374899,0.482961271337342,15.41226795803067,80.47266680744379,77.50349518533923,8.500788364994852,2.6703163498942333,128.2,27.849178415589687,0.0,33.33,0.0,41.67,25.0,18358.286106779844,16390.336988974057,19580.63090024977,2114.058944730774,4,37.25038993248758,36.07587659875668,38.424903266218486,2.076265857187855,2,872.0985310872396,870.4446044921875,874.8841796875,3.0160165512232133,4,870.0082397460939,869.9615559895834,870.0499593098958,0.04827926727689451,4,1212.4565836588542,1141.6608072916667,1276.766943359375,78.40073639423164,4,906.2061360677083,880.3441162109375,933.4661051432291,29.51332023324598,4,1.350000023841858,1.3330000400543214,1.3710000038146972,0.021602448392973015,4,1.3975000083446503,1.3730000019073487,1.428000032901764,0.03095698439860221,4,4,17426.280701360018,15646.233717165893,19206.327685554144,3146.708233385823,2,38.718531599651214,38.718531599651214,38.718531599651214,,1,870.4661051432292,870.4231038411458,870.5091064453126,0.07601628075746733,2,870.0144449869792,870.0013916015625,870.0274983723958,0.023075343363889673,2,1204.349812825521,1128.1161865234376,1280.5834391276042,134.76328528161062,2,921.3855794270833,903.5962565104167,939.17490234375,31.447377167730604,2,1.3550000190734863,1.3350000381469727,1.375,0.03535530534184857,2,1.3899999856948853,1.3819999933242797,1.3979999780654908,0.014142122136739427,2,2
26-C1-B09-Ene,2026,1,Batea 09,2026-01-07 17:10:00,2026-01-07 04:00:00.000,2026-01-07 15:37:00.000,14910.5061781275,130.0,0.6256701868399676,0.5058584456780333,0.314368284397037,15.569379691821414,80.85065523625798,78.55249926465892,8.942267803923318,1.515811240901587,130.0,26.93681600837948,22.22,50.0,0.0,11.11,16.67,17426.280701360018,15646.233717165893,19206.327685554144,3146.708233385823,2,38.718531599651214,38.718531599651214,38.718531599651214,,1,870.4661051432292,870.4231038411458,870.5091064453126,0.07601628075746733,2,870.0144449869792,870.0013916015625,870.0274983723958,0.023075343363889673,2,1204.349812825521,1128.1161865234376,1280.5834391276042,134.76328528161062,2,921.3855794270833,903.5962565104167,939.17490234375,31.447377167730604,2,1.3550000190734863,1.3350000381469727,1.375,0.03535530534184857,2,1.3899999856948853,1.3819999933242797,1.3979999780654908,0.014142122136739427,2,2,17426.280701360018,15646.233717165893,19206.327685554144,3146.708233385823,2,38.718531599651214,38.718531599651214,38.718531599651214,,1,870.4661051432292,870.4231038411458,870.5091064453126,0.07601628075746733,2,870.0144449869792,870.0013916015625,870.0274983723958,0.023075343363889673,2,1204.349812825521,1128.1161865234376,1280.5834391276042,134.76328528161062,2,921.3855794270833,903.5962565104167,939.17490234375,31.447377167730604,2,1.3550000190734863,1.3350000381469727,1.375,0.03535530534184857,2,1.3899999856948853,1.3819999933242797,1.3979999780654908,0.014142122136739427,2,2
26-C1-B10-Ene,2026,1,Batea 10,2026-01-08 04:44:00,2026-01-07 15:37:00.000,2026-01-08 00:18:00.000,13611.736269069406,129.7,0.6524780175859313,0.5521773871354374,0.353230234653074,14.387804878048781,84.62773798547408,73.24905073744758,8.858568642298208,2.5784693023947427,129.7,26.833067732846793,20.0,60.0,0.0,13.33,6.67,18119.243928243945,16112.34451755167,19571.77275742908,2039.7148726077737,4,37.39569274335474,36.33742165831757,38.45396382839192,1.870776651408583,2,870.4509073893229,870.3921305338541,870.5102864583333,0.06367016690111857,4,870.0017903645834,869.9253824869792,870.0680745442709,0.0799925915060731,4,1148.5016276041667,1084.651318359375,1243.083935546875,102.17454964635446,4,970.0049235026041,912.49091796875,1022.6896647135418,59.584374846160316,4,1.3524999916553497,1.315999972820282,1.3869999885559081,0.038622107647518604,4,1.3799999952316284,1.3660000085830688,1.393999981880188,0.01632991604511815,4,4,18812.20715512787,18353.07913174428,19271.33517851146,811.6313469182786,2,36.07285388705827,36.07285388705827,36.07285388705827,,1,870.4357096354166,870.3939127604166,870.4775065104167,0.0738871343622662,2,869.9891357421875,869.9131917317708,870.0650797526042,0.1342513118903706,2,1092.6534423828125,1077.8838134765624,1107.4230712890626,26.109261888045566,2,1018.624267578125,1010.4934733072917,1026.7550618489583,14.373349413347478,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.3700000047683716,1.362000012397766,1.3779999971389771,0.014142122136739427,2,2
26-C1-B11-Ene,2026,1,Batea 11,2026-01-08 13:49:00,2026-01-08 00:18:00.000,2026-01-08 10:07:00.000,15524.815421632604,130.0,0.6590598633989554,0.5395758303321329,0.35138506726005,14.529285714285713,81.87053411952444,71.07629977730127,8.836001165186511,1.7416745466290924,130.0,26.81819372189283,0.0,73.33,0.0,13.33,13.33,18812.20715512787,18353.07913174428,19271.33517851146,811.6313469182786,2,36.07285388705827,36.07285388705827,36.07285388705827,,1,870.4357096354166,870.3939127604166,870.4775065104167,0.0738871343622662,2,869.9891357421875,869.9131917317708,870.0650797526042,0.1342513118903706,2,1092.6534423828125,1077.8838134765624,1107.4230712890626,26.109261888045566,2,1018.624267578125,1010.4934733072917,1026.7550618489583,14.373349413347478,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.3700000047683716,1.362000012397766,1.3779999971389771,0.014142122136739427,2,2,18812.20715512787,18353.07913174428,19271.33517851146,811.6313469182786,2,36.07285388705827,36.07285388705827,36.07285388705827,,1,870.4357096354166,870.3939127604166,870.4775065104167,0.0738871343622662,2,869.9891357421875,869.9131917317708,870.0650797526042,0.1342513118903706,2,1092.6534423828125,1077.8838134765624,1107.4230712890626,26.109261888045566,2,1018.624267578125,1010.4934733072917,1026.7550618489583,14.373349413347478,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.3700000047683716,1.362000012397766,1.3779999971389771,0.014142122136739427,2,2
26-C1-B12-Ene,2026,1,Batea 12,2026-01-09 00:41:00,2026-01-08 10:07:00.000,2026-01-08 19:50:00.000,15093.643379285966,132.4,0.6514285714285714,0.530669695772422,0.345400611078409,15.670395799676898,81.46245329839812,70.69244110540346,9.453456337209143,2.5210321668434075,132.4,25.906868776716063,14.29,64.29,0.0,3.57,17.86,18812.20715512787,18353.07913174428,19271.33517851146,811.6313469182786,2,36.07285388705827,36.07285388705827,36.07285388705827,,1,870.4357096354166,870.3939127604166,870.4775065104167,0.0738871343622662,2,869.9891357421875,869.9131917317708,870.0650797526042,0.1342513118903706,2,1092.6534423828125,1077.8838134765624,1107.4230712890626,26.109261888045566,2,1018.624267578125,1010.4934733072917,1026.7550618489583,14.373349413347478,2,1.3499999642372131,1.3179999470710755,1.3819999814033508,0.05656857284065473,2,1.3700000047683716,1.362000012397766,1.3779999971389771,0.014142122136739427,2,2,16479.195277895746,13246.403195719433,19041.771166819664,3293.9630809326804,4,41.06171869711407,37.070626849069434,45.0528105451587,7.055320275226779,2,870.4170125325521,870.3258138020833,870.4932535807292,0.09265830050750402,4,869.8966674804688,869.7788736979167,870.0271077473958,0.14170651304008478,4,1104.6495361328125,1062.1949625651043,1156.7009847005208,52.78804038469141,4,991.5129801432292,960.7529622395833,1022.6896647135418,33.2319937424171,4,1.3699999749660492,1.3279999613761901,1.4039999723434449,0.04320495196913008,4,1.4025000035762787,1.3660000085830688,1.441000020503998,0.04031129712029542,4,4
26-C1-B13-Ene,2026,1,Batea 13,2026-01-09 09:49:00,2026-01-08 19:50:00.000,2026-01-09 05:11:00.000,14952.356949744199,130.86,0.7214651437573849,0.5848671162237208,0.476147579849115,15.488152610441768,81.06657976263931,71.60211080870742,8.822874012284839,1.4476868590548404,130.86,25.82955245987591,22.22,38.89,0.0,16.67,22.22,16479.195277895746,13246.403195719433,19041.771166819664,3293.9630809326804,4,41.06171869711407,37.070626849069434,45.0528105451587,7.055320275226779,2,870.4170125325521,870.3258138020833,870.4932535807292,0.09265830050750402,4,869.8966674804688,869.7788736979167,870.0271077473958,0.14170651304008478,4,1104.6495361328125,1062.1949625651043,1156.7009847005208,52.78804038469141,4,991.5129801432292,960.7529622395833,1022.6896647135418,33.2319937424171,4,1.3699999749660492,1.3279999613761901,1.4039999723434449,0.04320495196913008,4,1.4025000035762787,1.3660000085830688,1.441000020503998,0.04031129712029542,4,4,14146.183400663616,12346.62299077525,15945.743810551985,3181.2034224672707,2,46.05058350716986,46.05058350716986,46.05058350716986,,1,870.3983154296875,870.3205485026042,870.4760823567708,0.13747380373160836,2,869.80419921875,869.7535481770833,869.8548502604167,0.08953923759170951,2,1116.6456298828125,1068.972029622396,1164.319230143229,84.27581506929334,2,964.4016927083334,957.1042317708334,971.6991536458333,12.900210285875476,2,1.3899999856948853,1.3740000009536744,1.4059999704360961,0.028284244273478854,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2
26-C1-B14-Ene,2026,1,Batea 14,2026-01-09 18:17:00,2026-01-09 05:11:00.000,2026-01-09 14:50:00.000,13814.59585559473,132.9247,0.6219639278557115,0.5120902468636179,0.468288339318383,14.05683366733467,82.33439656687244,78.26979777944354,9.4696721000588,1.8012805260539464,132.9247,25.528303739598392,25.71,28.57,0.0,31.43,14.29,14146.183400663616,12346.62299077525,15945.743810551985,3181.2034224672707,2,46.05058350716986,46.05058350716986,46.05058350716986,,1,870.3983154296875,870.3205485026042,870.4760823567708,0.13747380373160836,2,869.80419921875,869.7535481770833,869.8548502604167,0.08953923759170951,2,1116.6456298828125,1068.972029622396,1164.319230143229,84.27581506929334,2,964.4016927083334,957.1042317708334,971.6991536458333,12.900210285875476,2,1.3899999856948853,1.3740000009536744,1.4059999704360961,0.028284244273478854,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2,14146.183400663616,12346.62299077525,15945.743810551985,3181.2034224672707,2,46.05058350716986,46.05058350716986,46.05058350716986,,1,870.3983154296875,870.3205485026042,870.4760823567708,0.13747380373160836,2,869.80419921875,869.7535481770833,869.8548502604167,0.08953923759170951,2,1116.6456298828125,1068.972029622396,1164.319230143229,84.27581506929334,2,964.4016927083334,957.1042317708334,971.6991536458333,12.900210285875476,2,1.3899999856948853,1.3740000009536744,1.4059999704360961,0.028284244273478854,2,1.4350000023841858,1.4229999661445618,1.4470000386238098,0.021213267498806164,2,2
26-C1-B15-Ene,2026,1,Batea 15,2026-01-10 05:57:00,2026-01-09 14:50:00.000,2026-01-10 01:42:00.000,15373.216443919273,132.11,0.6979567779960708,0.5597725442834138,0.507666196419271,15.528920409771471,80.20160587745809,54.24481896918749,8.789133607424844,1.7057772127923694,132.11,25.570758400188694,12.12,45.45,0.0,30.3,12.12,10407.357034982078,3569.0198671909475,15478.062140397178,7187.348795722218,4,55.64717066335348,47.96990093840658,63.324440388300374,13.571623708770321,2,871.9437662760416,870.3453206380209,874.7196207682291,3.058575913021897,4,871.8189493815105,869.7788736979167,875.3892171223958,3.9365944184722084,4,1068.3256632486978,1006.0552408854167,1140.4824300130208,79.31872392616285,4,1009.4158935546876,960.7529622395833,1077.288818359375,70.24491511681225,4,1.3824999928474426,1.3630000114440919,1.4039999723434449,0.02217353667973085,4,1.445000022649765,1.4289999842643737,1.4570000410079955,0.01732054891216885,4,4,6668.53066930054,1333.706134660108,12003.355203940971,9430.726512211542,2,65.2437578195371,65.2437578195371,65.2437578195371,,1,873.4892171223958,871.0566324869792,875.9218017578124,4.300242728783299,2,873.8336995442709,870.7226643880209,876.9447347005208,5.499585138735314,2,1020.0056966145833,992.1047851562499,1047.9066080729167,49.32230923368239,2,1054.4300944010417,1008.712646484375,1100.1475423177083,80.81779360104447,2,1.375,1.3630000114440919,1.3869999885559081,0.02121318320510914,2,1.4550000429153442,1.4510000467300415,1.459000039100647,0.0070710610683697135,2,2
26-C2-B01-Ene,2026,2,Batea 01,2026-01-11 08:22:00,2026-01-10 01:42:00.000,2026-01-11 05:55:00.000,13893.501329105069,113.75,0.7171163914619413,0.5807088959491659,0.625,15.172385950746872,80.97833250824321,72.85239348438805,8.44722929574279,1.3805981750066123,113.75,27.940463938525415,34.41,38.71,0.0,20.43,6.45,11542.319495296008,4001.118401980324,17089.316693230878,7950.240908935591,4,51.61404769289169,40.710279591575365,62.51781579420801,19.27532091231585,2,884.9996948242188,872.2729248046875,897.054541015625,13.566634173328156,4,885.1890055338542,872.2781819661459,896.8580322265625,13.506141709867657,4,1098.7615763346353,1006.0552408854167,1191.1760986328125,99.28851228200631,4,993.92041015625,926.191259765625,1077.288818359375,85.30086352639111,4,1.375,1.3630000114440919,1.3869999885559081,0.012909932175475572,4,1.4200000166893005,1.375,1.4570000410079955,0.04546062348796281,4,4,16416.108321291475,15069.691577412666,17762.52506517028,2380.15102474954,2,37.98433756624628,37.98433756624628,37.98433756624628,,1,896.5101725260417,895.421435546875,897.5989095052083,1.9246332522432406,2,896.5443115234375,895.9168701171875,897.1717529296875,1.1091701828914962,2,1177.5174560546875,1150.2001708984376,1204.8347412109374,48.29059394397748,2,933.4107259114583,918.9717936197917,947.8496582031249,25.524667341327266,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.3849999904632568,1.3650000095367432,1.4049999713897705,0.03535530534184857,2,2
26-C2-B02-Ene,2026,2,Batea 02,2026-01-11 21:41:00,2026-01-11 05:55:00.000,2026-01-11 18:18:00.000,15316.584254213516,112.24,0.6613700851236319,0.5341745843230404,0.47610705658566,15.523307661126875,80.76787812729472,77.94461078129335,8.77038268109996,1.6402244142466258,112.24,25.859486312855804,12.12,36.36,0.0,36.36,15.15,16416.108321291475,15069.691577412666,17762.52506517028,2380.15102474954,2,37.98433756624628,37.98433756624628,37.98433756624628,,1,896.5101725260417,895.421435546875,897.5989095052083,1.9246332522432406,2,896.5443115234375,895.9168701171875,897.1717529296875,1.1091701828914962,2,1177.5174560546875,1150.2001708984376,1204.8347412109374,48.29059394397748,2,933.4107259114583,918.9717936197917,947.8496582031249,25.524667341327266,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.3849999904632568,1.3650000095367432,1.4049999713897705,0.03535530534184857,2,2,16416.108321291475,15069.691577412666,17762.52506517028,2380.15102474954,2,37.98433756624628,37.98433756624628,37.98433756624628,,1,896.5101725260417,895.421435546875,897.5989095052083,1.9246332522432406,2,896.5443115234375,895.9168701171875,897.1717529296875,1.1091701828914962,2,1177.5174560546875,1150.2001708984376,1204.8347412109374,48.29059394397748,2,933.4107259114583,918.9717936197917,947.8496582031249,25.524667341327266,2,1.375,1.3710000038146972,1.3789999961853028,0.0070710610683697135,2,1.3849999904632568,1.3650000095367432,1.4049999713897705,0.03535530534184857,2,2
26-C2-B03-Ene,2026,2,Batea 03,2026-01-12 08:02:00,2026-01-11 18:18:00.000,2026-01-12 04:36:00.000,15405.655401140823,113.18,0.7039040260268402,0.5709321012454801,0.507742288496288,16.279628132578818,81.10936720565229,69.03991303484557,8.190561703382706,2.2979743712530265,113.18,23.8676715578004,14.29,37.14,0.0,34.29,14.29,17705.05691880175,15742.899949352071,19123.357469069775,2042.859266219706,4,36.94006817207685,36.104652656741294,37.7754836874124,1.4768199400055528,2,897.2954508463541,895.9658040364584,898.1362955729167,1.438686511584525,4,896.9891153971354,896.207421875,897.5301025390625,0.8343258917092817,4,1161.108133951823,1130.3506103515624,1197.552978515625,37.431357061975895,4,947.5402425130208,926.191259765625,965.3926432291667,23.26177069136864,4,1.3774999976158142,1.3700000047683716,1.3869999885559081,0.009574261946826956,4,1.387499988079071,1.3600000143051147,1.4169999599456786,0.03201559065468859,4,4,18994.005516312027,18735.301610796527,19252.709421827523,457.32821477363365,2,35.89579877790741,35.89579877790741,35.89579877790741,,1,898.0807291666666,897.9695963541666,898.1918619791667,0.1964569133277078,2,897.4339192708333,897.2878906249999,897.5799479166667,0.25814461429062346,2,1144.6988118489585,1128.7561686197917,1160.641455078125,28.182877843453923,2,961.6697591145833,954.2239908854167,969.1155273437499,13.162383014967727,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3899999856948853,1.3660000085830688,1.4139999628067017,0.04242636641021828,2,2
26-C2-B04-Ene,2026,2,Batea 04,2026-01-12 17:36:00,2026-01-12 04:36:00.000,2026-01-12 14:19:00.000,15434.87428122556,112.5,0.5733601609657948,0.4531538770590599,0.467008350021706,14.766277665995975,79.0347687038015,77.70418925123136,8.82137250052904,2.310922270724304,112.5,24.51427841185308,0.0,66.67,0.0,27.78,5.56,18994.005516312027,18735.301610796527,19252.709421827523,457.32821477363365,2,35.89579877790741,35.89579877790741,35.89579877790741,,1,898.0807291666666,897.9695963541666,898.1918619791667,0.1964569133277078,2,897.4339192708333,897.2878906249999,897.5799479166667,0.25814461429062346,2,1144.6988118489585,1128.7561686197917,1160.641455078125,28.182877843453923,2,961.6697591145833,954.2239908854167,969.1155273437499,13.162383014967727,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3899999856948853,1.3660000085830688,1.4139999628067017,0.04242636641021828,2,2,18994.005516312027,18735.301610796527,19252.709421827523,457.32821477363365,2,35.89579877790741,35.89579877790741,35.89579877790741,,1,898.0807291666666,897.9695963541666,898.1918619791667,0.1964569133277078,2,897.4339192708333,897.2878906249999,897.5799479166667,0.25814461429062346,2,1144.6988118489585,1128.7561686197917,1160.641455078125,28.182877843453923,2,961.6697591145833,954.2239908854167,969.1155273437499,13.162383014967727,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.3899999856948853,1.3660000085830688,1.4139999628067017,0.04242636641021828,2,2
26-C2-B05-Ene,2026,2,Batea 05,2026-01-13 03:54:00,2026-01-12 14:19:00.000,2026-01-13 00:16:00.000,15464.129622907843,111.94,0.7299444003177123,0.6257128712871288,0.569488605576719,18.455718824463858,85.72062077807348,56.20103618391303,8.413453416872136,2.200040330711837,111.94,23.56724351645848,4.76,47.62,4.76,28.57,14.29,17616.37748596901,15409.81034528593,19123.357469069775,2337.3657297705367,4,34.95567457230162,34.20357520781698,35.70777393678625,1.3295364018829468,2,898.146728515625,898.0187662760417,898.2248860677083,0.137154344423709,4,897.5252685546875,897.3557291666666,897.628759765625,0.18314292995461642,4,1163.3490397135417,1136.727490234375,1186.578759765625,28.564228560880913,4,941.614013671875,917.824609375,965.3926432291667,25.537114383936615,4,1.3799999952316284,1.3700000047683716,1.3899999856948853,0.01154699437171005,4,1.4024999737739563,1.3720000028610229,1.4269999504089355,0.030956929845487452,4,4,16238.749455625988,14580.871234945873,17896.627676306103,2930.7423305609927,2,34.01555036669582,34.01555036669582,34.01555036669582,,1,898.2127278645834,898.2012044270833,898.2242513020834,0.020370751997073392,2,897.6166178385417,897.602685546875,897.6305501302083,0.02462904478739527,2,1181.999267578125,1172.840283203125,1191.158251953125,16.190949900860332,2,921.5582682291667,914.0909505208333,929.0255859375001,13.20047747209225,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.4149999618530273,1.4029999732971192,1.4269999504089355,0.02121318320510914,2,2
26-C2-B06-Ene,2026,2,Batea 06,2026-01-13 15:36:00,2026-01-13 00:16:00.000,2026-01-13 09:50:00.000,15160.799942206164,109.17,0.709516129032258,0.5739308553157474,0.67501198810083,15.70241935483871,80.89045926250589,70.37790647885642,7.939687373050837,1.3739269957964964,109.17,25.004336683955863,0.0,66.67,0.0,22.22,11.11,16238.749455625988,14580.871234945873,17896.627676306103,2930.7423305609927,2,34.01555036669582,34.01555036669582,34.01555036669582,,1,898.2127278645834,898.2012044270833,898.2242513020834,0.020370751997073392,2,897.6166178385417,897.602685546875,897.6305501302083,0.02462904478739527,2,1181.999267578125,1172.840283203125,1191.158251953125,16.190949900860332,2,921.5582682291667,914.0909505208333,929.0255859375001,13.20047747209225,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.4149999618530273,1.4029999732971192,1.4269999504089355,0.02121318320510914,2,2,16238.749455625988,14580.871234945873,17896.627676306103,2930.7423305609927,2,34.01555036669582,34.01555036669582,34.01555036669582,,1,898.2127278645834,898.2012044270833,898.2242513020834,0.020370751997073392,2,897.6166178385417,897.602685546875,897.6305501302083,0.02462904478739527,2,1181.999267578125,1172.840283203125,1191.158251953125,16.190949900860332,2,921.5582682291667,914.0909505208333,929.0255859375001,13.20047747209225,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.4149999618530273,1.4029999732971192,1.4269999504089355,0.02121318320510914,2,2
26-C2-B07-Ene,2026,2,Batea 07,2026-01-14 03:53:00,2026-01-13 09:50:00.000,2026-01-13 23:07:00.000,15351.154253188095,107.00100000005821,0.7480368589743589,0.61194576405384,0.443562674579575,16.317347756410257,81.80689984887714,69.70478542770041,8.852622853838488,3.061668014725336,107.00100000005821,21.15451299565438,0.0,68.75,0.0,18.75,12.5,16238.749455625988,14580.871234945873,17896.627676306103,2930.7423305609927,2,34.01555036669582,34.01555036669582,34.01555036669582,,1,898.2127278645834,898.2012044270833,898.2242513020834,0.020370751997073392,2,897.6166178385417,897.602685546875,897.6305501302083,0.02462904478739527,2,1181.999267578125,1172.840283203125,1191.158251953125,16.190949900860332,2,921.5582682291667,914.0909505208333,929.0255859375001,13.20047747209225,2,1.3799999952316284,1.3720000028610229,1.387999987602234,0.014142122136739427,2,1.4149999618530273,1.4029999732971192,1.4269999504089355,0.02121318320510914,2,2,17523.235644688626,15409.81034528593,18929.334469451234,2263.753527678928,4,33.720724405933545,33.48486363732373,33.95658517454336,0.41694687224968663,2,898.2129313151042,898.1962158203125,898.2298095703126,0.018711844817299202,4,897.6257731119791,897.5556803385416,897.7031901041667,0.08187559453840969,4,1217.8710327148438,1177.419775390625,1256.6975992838543,42.88906868729772,4,990.2965698242188,917.824609375,1102.9694580078126,120.00301074557308,4,1.3824999928474426,1.3630000114440919,1.4039999723434449,0.02217353667973085,4,1.4024999737739563,1.3859999895095825,1.4209999561309814,0.020615508467588608,4,4
26-C2-B08-Ene,2026,2,Batea 08,2026-01-14 13:41:00,2026-01-13 23:07:00.000,2026-01-14 08:41:00.000,15218.257899891893,108.26766666666279,0.7426282051282052,0.6004854368932039,0.62646541806593,16.950440705128205,80.85949776032784,72.51173823858527,7.871359416872913,2.646763690558518,108.26766666666279,22.129045515588043,11.29,51.61,0.0,29.03,8.06,17523.235644688626,15409.81034528593,18929.334469451234,2263.753527678928,4,33.720724405933545,33.48486363732373,33.95658517454336,0.41694687224968663,2,898.2129313151042,898.1962158203125,898.2298095703126,0.018711844817299202,4,897.6257731119791,897.5556803385416,897.7031901041667,0.08187559453840969,4,1217.8710327148438,1177.419775390625,1256.6975992838543,42.88906868729772,4,990.2965698242188,917.824609375,1102.9694580078126,120.00301074557308,4,1.3824999928474426,1.3630000114440919,1.4039999723434449,0.02217353667973085,4,1.4024999737739563,1.3859999895095825,1.4209999561309814,0.020615508467588608,4,4,18807.72183375126,18564.496562351316,19050.947105151205,429.9655969070987,2,33.42589844517127,33.42589844517127,33.42589844517127,,1,898.213134765625,898.198876953125,898.227392578125,0.025204489759090804,2,897.6349283854166,897.5566080729167,897.7132486979166,0.13845206018349882,2,1253.7427978515625,1247.8331949869792,1259.6524007161458,10.446800649165912,2,1059.0348714192708,971.1656982421874,1146.9040445963542,155.33222052692682,2,1.3849999904632568,1.3650000095367432,1.4049999713897705,0.03535530534184857,2,1.3899999856948853,1.3819999933242797,1.3979999780654908,0.014142122136739427,2,2
